Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,@ POR,14,108.25,12200,39.1,92.4,59.7,8.6,1.61,57.83,11.80,15.22,12.78,38.1,22.1,37.1,39.00,61.93,61.93,100,,75,5.1,Y,37,57.75,4.7
Anthony Davis,PF/C,NOP,@ CLE,11,115.50,11600,38,80.5,61.4,4.4,1.65,59.31,10.45,12.15,10.85,29.3,20.5,37.3,37.37,56.24,56.24,100,,80,4.8,Y,29,50.00,4.3
Giannis Antetokounmpo,SF/PF,MIL,vs TOR,5,116.00,11300,27.3,73.6,56.2,6.2,1.69,60.92,12.68,13.22,11.86,31.1,16.6,33.2,33.66,47.16,47.16,100,,76,4.2,Y,40,73.50,6.5
Joel Embiid,C,PHI,vs DAL,21,116.25,10800,34.6,78.5,54.3,3.5,1.60,57.54,11.89,12.53,11.56,32.3,18.4,34.0,35.00,53.41,53.41,100,,77,4.9,Y,35,52.50,4.9
Stephen Curry,PG/SG,GSW,@ SAC,29,122.75,9700,29.6,73.4,47.5,5.3,1.36,49.25,13.27,12.51,12.64,30.4,19.8,34.8,34.30,48.36,48.36,100,,74,5,Y,38,57.25,5.9
Kevin Durant,SF/PF,GSW,@ SAC,18,122.75,9400,25.1,70.7,50.4,6.1,1.40,50.47,10.43,13.02,10.38,31.0,19.5,35.9,35.84,44.66,44.66,100,,74,4.8,Y,39,53.75,5.7
Kawhi Leonard,SF/PF,TOR,@ MIL,27,111.00,9000,34.8,67.2,46.0,2.9,1.33,47.73,7.00,9.25,6.98,30.4,19.0,34.7,35.90,48.72,48.72,100,,80,5.4,Y,38,56.50,6.3
Ben Simmons,PG/SF,PHI,vs DAL,6,116.25,8800,26.3,65.5,43.3,7.9,1.31,47.05,10.50,11.19,10.9,21.6,11.2,33.1,37.36,43.11,43.11,100,,74,4.9,Y,36,56.50,6.4
Damian Lillard,PG,POR,vs HOU,18,109.25,8600,24,62.9,44.2,5.8,1.25,44.94,10.73,11.11,10.19,29.7,19.5,35.4,34.20,40.66,40.66,100,,75,4.7,Y,36,45.75,5.3
Blake Griffin,PF/C,DET,vs UTA,21,102.75,8400,24.9,67.9,45.8,5.2,1.28,46.12,10.24,12.29,9.99,29.0,17.9,35.7,35.12,43.34,43.34,100,,73,5.2,Y,39,59.50,7.1
DeMar DeRozan,SG/SF,SAS,vs MEM,1,105.75,8300,16.3,60.4,42.2,6.4,1.20,43.37,10.36,12.60,9.97,28.8,18.2,35.1,34.65,35.17,35.17,100,,70,4.2,Y,34,28.75,3.5
Julius Randle,PF/C,NOP,@ CLE,11,115.50,8200,19.3,61.3,37.9,2.7,1.30,46.75,12.18,12.01,11.5,27.1,13.7,29.2,33.98,37.28,37.28,100,,68,4.5,Y,33,52.00,6.3
