Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,vs OKC,17,119.50,12200,40.4,94.9,63.6,7.9,1.70,61.13,13.42,15.58,13.59,39.9,24.1,37.4,36.45,63.75,63.75,100,,76,5.2,Y,37,48.50,4
Giannis Antetokounmpo,SF/PF,MIL,vs ORL,3,113.75,11400,0,23.3,56.8,5.8,1.72,61.98,11.52,11.66,0,32.0,17.3,33.0,0.00,0.00,0.00,100,,79,0,,,,
Russell Westbrook,PG,OKC,@ HOU,30,117.50,11200,46.1,84.2,58.0,11.2,1.63,58.90,9.47,10.88,9.73,30.4,19.4,35.5,37.00,62.42,62.42,100,,81,5.6,Y,38,58.50,5.2
Anthony Davis,PF/C,NOP,@ MEM,4,106.50,10500,21.3,65.3,61.5,4.3,1.67,60.16,10.85,12.55,7.99,29.9,20.5,36.8,26.50,40.15,40.15,100,,80,3.8,Y,34,51.50,4.9
Paul George,SF/PF,OKC,@ HOU,25,117.50,10000,35,72.1,50.6,4.0,1.41,50.52,9.95,10.62,10.5,29.5,20.6,36.0,38.00,50.88,50.88,100,,79,5.1,Y,41,68.75,6.9
Kyrie Irving,PG,BOS,vs LAC,21,119.75,9500,27.5,73.4,45.2,7.0,1.37,49.41,10.51,13.11,9.93,28.7,18.2,32.9,34.00,47.19,47.19,100,,71,5,Y,14,18.75,2
Kawhi Leonard,SF/PF,TOR,@ NYK,17,114.25,9300,26.3,61.7,46.8,3.1,1.34,48.44,7.36,10.12,6.95,29.9,18.9,34.8,34.00,41.48,41.48,100,,78,4.5,Y,32,27.75,3
Kemba Walker,PG,CHA,@ ATL,23,115.25,9100,26.2,71.3,42.8,5.7,1.24,44.64,11.01,12.87,11.21,30.5,19.8,34.5,36.67,45.51,45.51,100,,70,5,Y,37,53.75,5.9
Bradley Beal,SG,WAS,@ CHI,14,114.25,9000,25.5,68.5,43.5,5.2,1.18,42.27,8.27,12.28,8.38,28.2,19.6,37.0,36.50,43.91,43.91,100,,72,4.9,Y,34,47.00,5.2
Nikola Vucevic,C,ORL,@ MIL,1,107.75,8800,17.4,57,46.1,3.8,1.47,52.92,11.14,11.31,10.52,28.0,16.8,31.4,34.00,34.41,34.41,100,,75,3.9,Y,26,47.25,5.4
Jrue Holiday,PG/SG,NOP,@ MEM,3,106.50,8600,28.2,58.3,44.0,8.1,1.20,43.24,8.06,8.59,8.06,25.3,17.2,36.6,36.00,41.11,41.11,100,,80,4.8,Y,30,32.75,3.8
Mike Conley,PG,MEM,vs NOP,19,107.50,8200,23.7,62.1,38.0,6.4,1.13,40.65,9.81,10.98,9.11,27.1,16.0,33.6,33.44,40.13,40.13,100,,71,4.9,Y,32,31.50,3.8
Julius Randle,PF/C,NOP,@ MEM,4,106.50,8100,17.5,56.2,38.2,2.9,1.29,46.69,11.57,11.06,10.28,26.9,13.5,29.5,32.00,34.08,34.08,100,,71,4.2,,31,33.50,4.1
John Collins,PF/C,ATL,vs CHA,19,113.25,7700,19.1,54.3,36.8,2.2,1.24,44.56,10.04,10.07,8.37,23.9,13.3,29.7,30.00,34.17,34.17,100,,73,4.4,Y,35,29.25,3.8
Lauri Markkanen,PF/C,CHI,vs WAS,18,112.25,7500,21.8,61.5,34.3,1.0,1.07,38.55,11.32,11.34,11.54,24.9,14.8,32.1,36.69,38.82,38.82,100,,67,5.2,Y,32,41.25,5.5
Kevin Love,PF/C,CLE,@ IND,10,98.25,7400,0,35.3,35.7,3.0,1.26,45.19,7.41,17.64,0,28.8,14.0,28.4,0.00,0.00,0.00,100,,51,0,,,,
Clint Capela,C,HOU,vs OKC,27,119.50,7300,0,20.7,40.6,1.5,1.19,42.72,8.72,10.34,0,19.4,11.9,34.2,0.00,0.00,0.00,100,,75,0,,,,
Kyle Lowry,PG,TOR,@ NYK,11,114.25,7300,16,53.1,37.7,9.3,1.10,39.41,11.46,10.60,10.51,19.2,11.5,34.4,33.00,31.94,31.94,100,,72,4.4,Y,34,44.00,6
