Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Anthony Davis,PF/C,NOP,vs DAL,4,116.25,11600,35.8,74.6,60.4,4.6,1.64,59.00,10.18,11.11,10.26,29.3,20.3,36.9,36.30,52.42,52.42,100,,82,4.5,Y,43,84.25,7.3
Russell Westbrook,PG,OKC,@ PHX,18,115.50,10900,38,75.3,55.4,10.2,1.62,58.13,9.93,10.64,9.86,30.2,18.6,34.3,35.75,53.98,53.98,100,,81,5,Y,39,67.00,6.1
LeBron James,SF/PF,LAL,vs LAC,30,111.50,10700,0,26,52.7,7.1,1.52,54.88,11.68,12.98,0,31.5,19.3,34.6,0.00,0.00,0.00,100,,75,0,,,,
Paul George,SF/PF,OKC,@ PHX,27,115.50,9900,0,23.4,49.9,4.3,1.41,50.77,10.74,11.71,0,29.0,20.0,35.4,0.00,0.00,0.00,100,,77,0,,,,
Karl-Anthony Towns,C,MIN,vs ATL,10,119.25,9600,19.7,66,44.8,2.7,1.35,48.35,12.58,13.24,11.73,26.2,15.5,33.3,33.58,39.52,39.52,100,,70,4.1,Y,43,70.25,7.3
Kawhi Leonard,SF/PF,TOR,@ ORL,7,106.50,9200,29.1,60.2,47.1,3.1,1.35,48.42,6.65,8.89,6.5,29.9,19.0,35.0,35.20,42.42,42.42,100,,81,4.6,Y,29,32.50,3.5
Kemba Walker,PG,CHA,vs BKN,19,112.25,9100,22.3,67.6,44.0,6.2,1.26,45.40,11.14,12.94,11.08,29.9,19.8,34.9,35.82,41.69,41.69,100,,71,4.6,Y,36,47.00,5.2
John Wall,PG,WAS,vs CHI,17,108.25,9000,0,26.9,42.6,8.7,1.23,44.45,9.86,13.45,0,28.7,17.2,34.5,0.00,0.00,0.00,100,,68,0,,,,
Jrue Holiday,PG/SG,NOP,vs DAL,9,116.25,8900,27.2,59.4,44.0,8.7,1.20,43.18,8.56,9.19,8.66,25.0,16.9,36.7,36.40,41.02,41.02,100,,79,4.6,Y,35,42.25,4.7
Nikola Jokic,C,DEN,vs SAS,3,110.00,8800,19,67.7,45.3,7.3,1.48,53.30,13.69,13.92,12.79,25.4,13.5,30.6,33.64,39.90,39.90,100,,69,4.5,Y,37,43.25,4.9
Luka Doncic,SG/SF,DAL,@ NOP,26,112.25,8700,30.4,59.4,37.6,5.1,1.16,41.82,8.22,8.31,7.34,26.7,14.6,32.4,32.15,42.82,42.82,100,,78,4.9,Y,34,42.50,4.9
Andre Drummond,C,DET,@ IND,7,99.25,8600,19,64,45.9,1.3,1.37,49.37,10.80,12.86,10.47,24.2,14.6,33.4,34.91,38.26,38.26,100,,72,4.4,Y,26,35.00,4.1
Devin Booker,PG/SG,PHX,vs OKC,7,110.50,8500,24.9,64.9,42.9,7.0,1.19,42.78,8.53,11.43,8.68,31.6,20.2,36.1,36.65,42.04,42.04,100,,73,4.9,Y,33,56.25,6.6
Blake Griffin,PF/C,DET,@ IND,17,99.25,8400,22.8,65.9,46.5,5.2,1.30,46.66,10.16,12.30,10.18,29.1,18.1,35.9,36.08,41.28,41.28,100,,74,4.9,Y,32,32.25,3.8
Victor Oladipo,PG/SG,IND,vs DET,6,106.25,8300,17.9,62.7,40.4,5.3,1.22,44.06,9.09,12.80,8.42,28.1,17.0,33.0,33.36,37.13,37.13,100,,68,4.5,Y,26,26.75,3.2
Nikola Vucevic,C,ORL,vs TOR,13,101.50,8200,25.6,67.8,45.1,3.6,1.45,52.01,11.33,12.05,10.91,27.3,16.0,31.2,34.65,43.66,43.66,100,,73,5.3,Y,33,74.00,9
DeMar DeRozan,SG/SF,SAS,@ DEN,2,106.00,8100,17.3,60.3,41.6,6.2,1.19,42.84,9.47,12.29,8.94,29.2,18.4,34.9,33.97,35.70,35.70,100,,70,4.4,Y,38,29.25,3.6
Kevin Love,PF/C,CLE,@ MIA,3,96.00,8000,0,22.6,42.9,3.5,1.26,45.40,8.05,11.30,0,26.3,16.3,34.0,0.00,0.00,0.00,100,,74,0,,,,
Julius Randle,PF/C,NOP,vs DAL,4,116.25,7900,19.7,62.4,37.1,2.7,1.32,47.40,12.64,12.21,12.22,27.2,13.1,28.2,34.80,38.00,38.00,100,,67,4.8,Y,38,41.00,5.2
Bradley Beal,SG,WAS,vs CHI,4,108.25,7800,20.7,60.5,40.7,4.7,1.11,40.03,8.40,11.35,8.65,26.9,18.5,36.6,37.07,37.77,37.77,100,,72,4.8,Y,38,54.75,7
John Collins,PF/C,ATL,@ MIN,25,110.25,7700,23.4,61.2,35.9,2.4,1.24,44.76,10.74,10.81,9.93,24.9,13.3,28.9,33.30,39.59,39.59,100,,70,5.1,Y,39,40.00,5.2
Kyle Kuzma,SF/PF,LAL,vs LAC,30,111.50,7700,27.6,61.2,31.6,2.3,0.97,34.83,7.06,9.61,7.4,22.9,14.8,32.7,37.72,41.98,41.98,100,,70,5.5,Y,42,39.50,5.1
Tobias Harris,SF/PF,LAC,@ LAL,29,117.50,7600,22.5,54.6,37.5,2.3,1.09,39.19,8.24,9.18,7.78,23.8,15.9,34.5,34.00,36.24,36.24,100,,76,4.8,Y,33,24.50,3.2
Kyle Lowry,PG,TOR,@ ORL,12,106.50,7600,0,22.9,38.8,9.8,1.14,40.94,12.66,11.44,0,19.1,11.5,34.1,0.00,0.00,0.00,100,,71,0,,,,
Myles Turner,C,IND,vs DET,16,106.25,7500,18.8,57.6,30.9,1.7,1.10,39.53,10.85,11.09,9.36,20.6,10.7,28.1,31.04,35.39,35.39,100,,64,4.7,Y,25,32.50,4.3
Josh Richardson,SG/SF,MIA,vs CLE,17,106.00,7400,16.9,47.9,32.9,3.7,0.94,33.75,7.95,8.85,7.76,23.1,15.8,35.1,35.14,30.19,30.19,100,,73,4.1,Y,33,31.75,4.3
Spencer Dinwiddie,PG/SG,BKN,@ CHA,24,108.25,7300,20.3,55.4,30.9,5.3,1.06,38.15,10.11,10.04,8.68,24.8,12.7,29.2,30.90,35.35,35.35,100,,68,4.8,,28,15.25,2.1
Deandre Ayton,C,PHX,vs OKC,20,110.50,7300,21.5,56.8,36.5,2.3,1.18,42.40,10.66,10.08,9.35,21.0,12.0,31.0,31.58,36.63,36.63,100,,72,5,Y,32,34.75,4.8
Lauri Markkanen,PF,CHI,@ WAS,7,104.25,7200,14.5,57.2,31.9,1.2,1.06,38.32,12.45,12.20,11.73,26.4,14.9,30.0,33.91,32.76,32.76,100,,62,4.6,Y,29,34.00,4.7
Derrick Rose,PG/SG,MIN,vs ATL,25,119.25,7100,17.1,59.9,31.1,4.7,1.05,37.99,9.41,12.22,8.63,24.8,14.9,29.5,33.00,35.41,35.41,100,,61,5,Y,39,44.75,6.3
Hassan Whiteside,C,MIA,vs CLE,9,106.00,7100,12.6,58.8,37.8,0.9,1.42,50.87,12.89,13.19,9.96,22.9,10.9,26.7,27.83,32.42,32.42,100,,65,4.6,Y,18,22.50,3.2
LaMarcus Aldridge,PF/C,SAS,@ DEN,1,106.00,7000,13.4,51.2,36.4,2.1,1.13,40.82,8.71,10.82,7.53,26.4,15.4,32.1,31.12,29.60,29.60,100,,70,4.2,Y,38,43.25,6.2
D'Angelo Russell,PG/SG,BKN,@ CHA,24,108.25,7000,15.3,58,34.2,6.2,1.18,42.39,11.78,12.19,9.55,29.2,16.6,29.1,29.18,33.62,33.62,100,,64,4.8,Y,34,43.00,6.1
Larry Nance Jr.,PF/C,CLE,@ MIA,21,96.00,6900,19.7,58.4,26.9,3.1,1.05,37.66,11.94,11.06,11.53,15.8,6.6,25.7,34.75,36.28,36.28,100,,59,5.3,,29,30.25,4.4
Kris Dunn,PG/SG,CHI,@ WAS,28,104.25,6900,22.5,56,30.3,5.8,1.02,36.81,8.70,9.57,8.05,23.4,11.9,29.7,33.29,36.82,36.82,100,,68,5.3,Y,32,34.00,4.9
Steven Adams,C,OKC,@ PHX,29,115.50,6800,21.7,50.3,35.1,1.6,1.05,37.69,8.13,8.16,7.43,18.3,11.3,33.5,32.89,33.98,33.98,100,,77,5,Y,35,39.75,5.8
DeAndre Jordan,C,DAL,@ NOP,14,112.25,6800,17.7,55.7,35.6,2.2,1.13,40.83,10.42,10.87,9.07,14.5,6.6,31.4,31.35,33.98,33.98,100,,69,5,Y,35,35.75,5.3
Danilo Gallinari,SF/PF,LAC,@ LAL,29,117.50,6700,26.4,54,33.3,2.3,1.06,38.25,8.01,7.91,7.58,22.7,12.8,31.3,34.06,38.22,38.22,100,,76,5.7,Y,35,42.00,6.3
