Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Giannis Antetokounmpo,SF/PF,MIL,@ BKN,8,115.25,11500,42.9,86.6,57.4,6.0,1.75,63.06,11.84,12.49,11.1,32.1,17.3,32.8,33.75,61.65,61.65,100,,78,5.4,Y,30,48.75,4.2
Joel Embiid,C,PHI,@ DAL,8,112.00,11300,0,24,54.9,3.4,1.63,58.83,12.04,12.01,0,33.0,18.5,33.6,0.00,0.00,0.00,100,,78,0,,,,
Karl-Anthony Towns,C,MIN,vs POR,22,111.25,10400,28.5,81.7,50.2,3.3,1.53,55.20,13.84,15.20,12.78,28.9,17.0,32.8,33.25,51.28,51.28,100,,70,4.9,Y,32,43.50,4.2
Devin Booker,PG/SG,PHX,vs CLE,20,113.00,10100,26,72.7,43.8,6.8,1.23,44.47,9.91,13.34,10.39,32.7,19.9,35.5,37.75,46.02,46.02,100,,70,4.6,Y,35,47.75,4.7
Damian Lillard,PG,POR,@ MIN,6,114.25,10000,31.7,69.7,45.6,6.8,1.29,46.47,10.01,10.84,10.08,29.2,19.3,35.3,36.25,48.00,48.00,100,,76,4.8,Y,34,39.75,4
Kawhi Leonard,SF/PF,TOR,vs ORL,6,111.00,9800,29.4,63.4,45.8,3.3,1.35,48.53,7.72,9.72,6.81,30.3,18.8,34.0,31.75,43.97,43.97,100,,79,4.5,Y,27,33.75,3.4
Andre Drummond,C,DET,@ IND,28,99.25,9700,30.4,76.3,45.8,1.4,1.38,49.48,10.72,13.10,10.87,22.7,13.4,33.3,36.50,50.05,50.05,100,,71,5.2,Y,37,54.75,5.6
Kyrie Irving,PG,BOS,vs MIA,2,109.75,9300,29.7,75.7,45.5,7.1,1.37,49.54,10.26,13.15,10.19,28.6,18.5,33.1,35.75,49.42,49.42,100,,71,5.3,Y,33,43.00,4.6
Nikola Vucevic,C,ORL,@ TOR,5,105.00,9100,31.6,70.9,46.1,3.8,1.48,53.28,11.26,11.24,10.24,27.7,16.7,31.2,32.75,48.43,48.43,100,,76,5.3,Y,26,35.25,3.9
Ben Simmons,PG/SF,PHI,@ DAL,13,112.00,9000,30.4,70.2,43.7,7.8,1.28,45.98,10.99,11.37,11.07,21.9,12.1,34.2,36.25,47.44,47.44,100,,74,5.3,Y,32,37.75,4.2
D'Angelo Russell,PG/SG,BKN,vs MIL,3,114.25,8900,20,68.6,38.8,7.0,1.29,46.62,12.01,13.88,10.51,31.1,18.5,30.0,31.50,40.85,40.85,100,,64,4.6,Y,35,47.50,5.3
Kemba Walker,PG,CHA,@ UTA,1,104.25,8800,20.3,67.7,42.9,5.9,1.24,44.47,11.43,13.54,10.64,30.7,20.2,34.7,33.50,40.61,40.61,100,,68,4.6,Y,37,58.25,6.6
Luka Doncic,PG/SG,DAL,vs PHI,5,107.00,8700,0,23.1,42.6,5.9,1.32,47.54,10.74,11.53,0,30.6,16.5,32.2,0.00,0.00,0.00,100,,73,0,,,,
Blake Griffin,PF/C,DET,@ IND,8,99.25,8500,0,24,44.3,5.4,1.27,45.61,9.63,12.00,0,29.8,17.9,35.0,0.00,0.00,0.00,100,,73,0,,,,
Donovan Mitchell,PG/SG,UTA,vs CHA,23,115.25,8400,23.1,63.9,37.9,4.1,1.13,40.62,10.06,11.66,9.78,31.5,19.9,33.6,35.00,40.56,40.56,100,,69,4.8,Y,37,45.25,5.4
Pascal Siakam,PF/C,TOR,vs ORL,10,111.00,8300,15.6,53.4,33.4,3.1,1.04,37.54,9.84,10.82,8.13,20.5,11.9,32.0,29.75,31.79,31.79,100,,68,3.8,Y,28,15.25,1.8
Rudy Gobert,C,UTA,vs CHA,9,115.25,8200,30.8,65.8,41.3,2.0,1.31,47.07,9.70,10.00,8.82,17.9,8.7,31.6,32.75,45.76,45.76,100,,76,5.6,Y,39,48.50,5.9
Zach LaVine,PG/SG,CHI,@ NYK,13,105.75,8000,0,20.6,38.3,4.5,1.11,40.08,7.70,10.31,0,30.1,18.0,34.4,0.00,0.00,0.00,100,,73,0,,,,
Jimmy Butler,SG/SF,PHI,@ DAL,12,112.00,7900,0,22.4,36.8,4.1,1.09,39.08,9.62,11.22,0,22.0,14.1,33.9,0.00,0.00,0.00,100,,70,0,,,,
Khris Middleton,SG/SF,MIL,@ BKN,10,115.25,7700,0,16.4,34.7,4.3,1.11,39.78,8.78,8.19,0,24.7,14.8,31.4,0.00,0.00,0.00,100,,76,0,,,,
Eric Bledsoe,PG,MIL,@ BKN,27,115.25,7600,22.6,60.3,33.5,5.5,1.14,40.96,12.69,10.76,11.37,22.8,12.5,29.4,32.25,38.75,38.75,100,,68,5.1,Y,34,59.25,7.8
Deandre Ayton,C,PHX,vs CLE,11,113.00,7500,0,21.1,35.3,1.8,1.15,41.42,10.21,10.54,0,21.2,12.3,30.7,0.00,0.00,0.00,100,,70,0,,,,
Tobias Harris,SF/PF,PHI,@ DAL,23,112.00,7400,24.5,57.8,36.9,2.8,1.05,38.00,8.84,9.52,8.9,22.8,15.3,35.0,36.25,38.76,38.76,100,,74,5.2,Y,34,38.50,5.2
Kevin Love,PF/C,CLE,@ PHX,30,111.00,7300,0,25.5,36.9,2.2,1.32,47.68,11.29,12.77,0,28.0,13.3,27.9,0.00,0.00,0.00,100,,65,0,,,,
Kyle Lowry,PG,TOR,vs ORL,15,111.00,7200,15.4,54.6,37.3,8.7,1.11,39.86,11.08,11.19,9,19.5,11.4,33.6,29.25,32.18,32.18,100,,70,4.5,Y,27,39.50,5.5
Aaron Gordon,SF/PF,ORL,@ TOR,5,105.00,7100,18.5,53.7,33.7,3.7,1.00,36.00,10.03,10.05,9.47,22.1,13.5,33.7,34.00,33.57,33.57,100,,70,4.7,Y,28,21.00,3
Otto Porter,SF/PF,CHI,@ NYK,26,105.75,7000,0,23.2,28.7,2.1,0.95,34.35,9.34,11.62,0,19.0,11.5,30.1,0.00,0.00,0.00,100,,60,0,,,,
Myles Turner,C,IND,vs DET,12,104.25,6900,23.7,60.7,32.0,1.6,1.11,40.00,11.11,10.57,10.42,20.3,10.7,28.8,33.75,39.56,39.56,100,,67,5.7,Y,34,41.50,6
Andrew Wiggins,SG/SF,MIN,vs POR,1,111.25,6800,16.4,52.7,30.8,2.4,0.88,31.80,9.05,10.37,8.86,24.4,16.6,34.9,35.25,31.94,31.94,100,,66,4.7,Y,34,37.25,5.5
Josh Richardson,SG/SF,MIA,@ BOS,8,102.75,6800,0,16.3,30.8,4.1,0.88,31.65,7.73,8.17,0,21.0,14.2,35.1,0.00,0.00,0.00,100,,73,0,,,,
Dwyane Wade,PG/SG,MIA,@ BOS,8,102.75,6700,16.2,48.6,27.4,4.0,1.08,38.71,9.80,9.27,7.69,27.3,12.7,25.4,28.25,30.10,30.10,100,,66,4.5,,29,34.25,5.1
C.J. McCollum,PG/SG,POR,@ MIN,1,114.25,6700,0,21.1,33.6,2.9,0.99,35.42,10.57,10.56,0,25.5,17.9,34.1,0.00,0.00,0.00,100,,69,0,,,,
Al Horford,PF/C,BOS,vs MIA,4,109.75,6600,20.8,55.9,32.1,4.0,1.11,39.99,10.71,10.02,9.22,18.8,10.5,28.9,31.00,35.87,35.87,100,,69,5.4,Y,34,53.75,8.1
Enes Kanter,C,POR,@ MIN,1,114.25,6600,15.9,59.1,29.4,1.7,1.23,44.21,11.32,12.32,8.65,22.8,9.9,23.9,27.50,34.42,34.42,100,,58,5.2,Y,26,43.75,6.6
Goran Dragic,PG,MIA,@ BOS,7,102.75,6500,11.4,61,26.3,4.5,0.99,35.63,16.03,14.17,15.47,24.6,12.0,26.6,34.75,32.70,32.70,100,,46,5,Y,39,48.75,7.5
Shaquille Harrison,PG/SF,CHI,@ NYK,25,105.75,6500,14.3,44.5,15.6,1.9,0.82,29.46,11.54,8.63,9.86,15.7,5.5,19.1,30.75,27.24,27.24,100,,45,4.2,Y,30,27.50,4.2
Bojan Bogdanovic,SG/SF,IND,vs DET,6,104.25,6400,16.9,46.8,28.1,1.9,0.88,31.81,9.80,8.55,9.53,22.6,13.0,31.8,35.00,29.72,29.72,100,,70,4.6,Y,37,42.75,6.7
Justise Winslow,PG/SF,MIA,@ BOS,19,102.75,6400,0,19.7,28.5,4.3,0.96,34.43,9.54,9.86,0,20.8,11.3,29.8,0.00,0.00,0.00,100,,65,0,,,,
