Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Giannis Antetokounmpo,SF/PF,MIL,@ CLE,27,118.50,11400,0,25.5,57.7,6.0,1.75,63.18,12.06,12.77,0,32.0,17.3,32.9,0.00,0.00,0.00,100,,78,0,,,,
James Harden,PG/SG,HOU,@ MEM,4,110.25,11300,32.4,89.8,61.3,7.6,1.65,59.54,13.57,16.39,13.1,39.9,24.3,37.1,34.75,57.01,57.01,100,,73,5,Y,46,88.75,7.9
Russell Westbrook,PG,OKC,vs TOR,24,114.75,10300,38.9,81.8,57.9,10.3,1.63,58.65,9.98,12.26,9.84,31.1,20.2,35.5,35.50,57.29,57.29,100,,79,5.6,Y,44,66.75,6.5
Joel Embiid,C,PHI,vs BOS,26,114.00,10000,37.3,77.8,54.7,3.4,1.63,58.63,11.16,11.57,10.23,33.0,18.7,33.6,33.00,54.66,54.66,100,,79,5.5,Y,41,75.00,7.5
Paul George,SF/PF,OKC,vs TOR,2,114.75,9800,35.4,77.5,51.1,4.2,1.40,50.36,10.09,12.02,10.44,29.3,20.8,36.5,37.25,53.42,53.42,100,,76,5.5,Y,35,36.75,3.8
Nikola Vucevic,C,ORL,vs NOP,19,115.00,9500,35.5,75.1,46.4,3.9,1.49,53.77,10.90,11.30,10.29,27.6,16.6,31.1,34.00,52.46,52.46,100,,76,5.5,Y,26,47.25,5
Bradley Beal,SG,WAS,@ CHI,25,117.50,9400,30.7,76.2,45.2,5.5,1.21,43.64,8.75,13.00,9.54,28.1,19.7,37.3,39.25,50.21,50.21,100,,71,5.3,Y,44,54.25,5.8
Kyrie Irving,PG,BOS,@ PHI,8,112.00,9100,29.9,77,45.3,7.1,1.37,49.51,10.50,13.45,10.35,28.3,18.2,33.0,35.50,50.10,50.10,100,,70,5.5,Y,36,55.25,6.1
Luka Doncic,PG/SF,DAL,@ POR,20,103.75,8900,26,65.6,42.2,5.8,1.30,46.89,9.96,11.30,9.55,30.2,16.4,32.4,34.50,42.97,42.97,100,,73,4.8,Y,29,38.75,4.4
Damian Lillard,PG,POR,vs DAL,30,113.75,8800,32,69.2,45.2,6.6,1.28,46.05,9.49,10.62,9.75,29.1,19.1,35.3,37.00,47.94,47.94,100,,77,5.4,Y,30,65.25,7.4
Kawhi Leonard,SF/PF,TOR,@ OKC,30,109.75,8400,35.1,70,45.7,3.2,1.34,48.39,7.67,9.98,7.67,30.2,18.9,34.0,36.00,50.02,50.02,100,,78,6,Y,42,48.50,5.8
Julius Randle,PF/C,NOP,@ ORL,15,109.00,8300,27.1,68.4,39.5,3.2,1.29,46.40,10.94,11.80,10.56,27.3,14.8,30.7,34.75,44.84,44.84,100,,70,5.4,Y,22,9.75,1.2
Rudy Gobert,C,UTA,@ NYK,9,111.25,8200,30.6,66.3,41.2,2.0,1.30,46.72,9.53,10.21,8.8,17.8,8.7,31.8,33.25,45.87,45.87,100,,75,5.6,Y,26,33.25,4.1
Ben Simmons,PG/SF,PHI,vs BOS,20,114.00,8100,28.5,68.9,43.6,7.8,1.28,46.00,11.15,11.53,10.92,21.9,12.1,34.1,35.25,45.84,45.84,100,,74,5.7,Y,42,42.50,5.2
Elfrid Payton,PG,NOP,@ ORL,13,109.00,8000,16.2,66.4,31.8,7.5,1.08,38.77,12.35,14.34,12.09,17.9,9.7,29.5,35.25,37.69,37.69,100,,55,4.7,Y,24,15.75,2
LaMarcus Aldridge,PF/C,SAS,vs MIA,2,107.50,7900,23.8,66.6,39.0,2.4,1.19,42.95,9.53,12.21,9.2,26.8,16.0,32.7,34.75,42.16,42.16,100,,69,5.3,Y,39,30.75,3.9
Mike Conley,PG,MEM,vs HOU,22,106.25,7900,23.2,62.4,38.4,6.4,1.16,41.59,10.08,11.20,9.73,27.3,15.9,33.2,34.75,39.99,39.99,100,,71,5.1,Y,42,55.75,7.1
Kevin Love,PF/C,CLE,vs MIL,16,108.50,7800,19,64.4,38.0,2.3,1.39,49.99,10.74,12.99,8.8,28.6,13.0,27.4,29.50,38.44,38.44,100,,66,4.9,Y,18,18.50,2.4
Zach LaVine,PG/SG,CHI,vs WAS,21,115.50,7800,0,20.6,38.3,4.5,1.11,40.08,7.70,10.31,0,30.1,18.0,34.4,0.00,0.00,0.00,100,,73,0,,,,
