Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Russell Westbrook,PG,OKC,@ CHI,24,113.00,11400,42.3,79.9,55.0,10.0,1.65,59.42,8.14,10.74,7.88,31.5,19.3,33.3,34.85,58.44,58.44,100,,80,5.1,Y,35,73.25,6.4
Giannis Antetokounmpo,SF/PF,MIL,vs GSW,24,121.50,11100,37.8,84,57.1,6.0,1.69,61.02,11.37,13.18,11.31,32.3,17.8,33.7,35.82,57.60,57.60,100,,77,5.2,Y,34,55.75,5
Anthony Davis,PF/C,NOP,vs MEM,14,109.50,11000,40.3,78.9,60.4,5.0,1.61,58.23,11.10,11.01,11.33,28.4,19.5,37.4,36.75,56.85,56.85,100,,82,5.2,Y,36,55.25,5
LeBron James,SF/PF,LAL,@ SAS,25,112.50,10800,34.1,79,52.3,6.6,1.50,54.16,10.94,12.83,10.61,31.8,19.8,34.8,34.93,53.37,53.37,100,,75,4.9,Y,37,68.00,6.3
Kevin Durant,SF/PF,GSW,@ MIL,11,119.50,10300,28.1,73.7,52.8,6.3,1.47,53.13,9.85,13.01,9.73,32.0,20.1,35.8,35.57,47.66,47.66,100,,75,4.6,Y,37,29.00,2.8
Joel Embiid,C,PHI,@ DET,29,109.25,10100,0,23.5,53.8,3.6,1.57,56.37,12.06,11.77,0,31.7,18.6,34.3,0.00,0.00,0.00,100,,78,0,,,,
Stephen Curry,PG/SG,GSW,@ MIL,11,119.50,10000,31.2,73.4,49.0,5.7,1.48,53.11,12.42,12.05,11.9,32.1,19.7,33.2,34.50,49.27,49.27,100,,75,4.9,Y,36,39.50,4
Kawhi Leonard,SF/PF,TOR,@ BKN,10,115.00,9700,28,62.2,46.2,2.9,1.34,48.36,7.24,9.79,7.19,29.7,18.9,34.4,35.75,42.65,42.65,100,,79,4.4,Y,38,52.75,5.4
Blake Griffin,PF/C,DET,vs PHI,8,111.25,9400,18.4,66.4,46.2,5.0,1.31,47.13,10.87,13.71,10.89,29.0,18.4,35.3,36.08,39.00,39.00,100,,70,4.1,Y,38,54.50,5.8
Nikola Jokic,C,DEN,@ CHA,18,108.75,9300,18.8,68.2,44.4,7.8,1.48,53.47,14.57,14.09,12.88,24.0,12.6,29.9,31.82,39.97,39.97,100,,68,4.3,Y,33,44.25,4.8
Paul George,SF/PF,OKC,@ CHI,23,113.00,9100,31.6,68.9,47.4,4.3,1.36,48.96,10.65,10.64,10.21,29.0,19.7,34.8,34.51,47.59,47.59,100,,78,5.2,Y,36,43.25,4.8
DeMar DeRozan,SG/SF,SAS,vs LAL,28,111.50,8900,27.5,69.4,42.0,5.9,1.18,42.51,9.05,11.97,9,29.7,19.2,35.6,35.81,45.48,45.48,100,,72,5.1,Y,36,63.00,7.1
Nikola Vucevic,C,ORL,vs IND,5,104.00,8700,19.9,61.5,45.7,3.8,1.47,52.85,10.84,11.88,9.42,26.9,15.7,31.1,31.29,37.74,37.74,100,,74,4.3,Y,26,38.50,4.4
Andre Drummond,C,DET,vs PHI,15,111.25,8600,18.4,69.5,45.4,1.3,1.38,49.82,11.19,14.60,10.36,24.6,14.9,32.8,33.32,40.25,40.25,100,,68,4.7,Y,34,42.50,4.9
Jrue Holiday,PG/SG,NOP,vs MEM,20,109.50,8500,34.7,65.8,43.8,9.0,1.21,43.42,7.96,8.87,8.12,24.7,16.5,36.3,36.73,48.01,48.01,100,,80,5.6,Y,39,44.75,5.3
Victor Oladipo,PG/SG,IND,@ ORL,8,101.00,8500,0,27.8,41.3,4.7,1.27,45.76,8.55,13.91,0,30.1,18.3,32.5,0.00,0.00,0.00,100,,66,0,,,,
Mike Conley,PG,MEM,@ NOP,28,104.50,8400,26.6,65.6,38.8,6.5,1.14,40.99,9.86,11.16,9.7,28.0,16.7,34.1,35.40,43.29,43.29,100,,71,5.2,Y,35,29.25,3.5
Ben Simmons,PG/SF,PHI,@ DET,13,109.25,8300,19.8,60.3,41.9,8.0,1.27,45.81,9.73,11.55,9.46,20.8,10.8,32.9,35.01,37.15,37.15,100,,72,4.5,Y,40,50.75,6.1
Zach LaVine,PG/SG,CHI,vs OKC,8,105.00,8200,24.9,53.5,40.5,4.9,1.13,40.77,6.53,8.19,6.69,31.6,19.5,35.8,36.90,37.16,37.16,100,,80,4.5,Y,36,41.00,5
Marc Gasol,C,MEM,@ NOP,9,104.50,8100,17.6,56.9,41.6,4.0,1.17,42.15,9.66,11.22,9.23,22.0,13.4,35.6,34.38,34.41,34.41,100,,73,4.2,Y,33,33.00,4.1
Kemba Walker,PG,CHA,vs DEN,10,109.75,8000,20.9,64.6,44.3,6.1,1.27,45.85,10.39,12.47,10.07,30.3,20.1,34.8,34.90,39.65,39.65,100,,72,5,Y,36,43.00,5.4
