Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Anthony Davis,PF/C,NOP,vs LAC,28,119.00,11500,46.6,86.9,60.5,4.8,1.61,58.19,11.57,11.54,11.86,28.4,19.5,37.5,36.89,63.86,63.86,100,,81,5.6,Y,39,59.25,5.2
Russell Westbrook,PG,OKC,@ DET,26,110.00,11200,47.9,80.5,55.1,9.8,1.66,59.85,7.75,9.31,7.73,31.7,19.2,33.2,35.93,61.91,61.91,100,,83,5.5,Y,29,37.00,3.3
James Harden,PG/SG,HOU,@ MIN,10,112.25,11100,33.8,78.6,56.4,8.7,1.55,55.56,10.11,12.80,10.32,36.7,20.7,36.5,36.75,52.99,52.99,100,,77,4.8,Y,37,51.00,4.6
Kevin Durant,SF/PF,GSW,@ ATL,4,122.75,10900,24.9,72,52.8,6.2,1.47,52.86,10.07,13.46,9.41,32.3,20.5,36.0,33.65,45.12,45.12,100,,75,4.1,Y,34,48.25,4.4
Kawhi Leonard,SF/PF,TOR,vs DEN,8,112.75,9700,29.4,62.4,45.7,3.1,1.33,47.94,6.36,9.43,6.34,29.4,18.6,34.3,35.90,43.51,43.51,100,,79,4.5,Y,35,39.00,4
Stephen Curry,PG/SG,GSW,@ ATL,25,122.75,9500,32,72.1,47.9,5.8,1.43,51.58,12.01,11.46,11.01,31.6,19.8,33.5,33.00,49.14,49.14,100,,76,5.2,Y,29,42.25,4.4
John Wall,PG,WAS,@ NYK,16,115.25,9300,29.3,63.5,43.1,8.1,1.25,45.07,7.24,9.76,6.91,29.0,17.4,34.4,34.36,43.98,43.98,100,,77,4.7,Y,37,42.00,4.5
Andre Drummond,C,DET,vs OKC,20,108.00,9200,25.9,72.1,47.7,1.4,1.43,51.40,9.90,13.21,9.23,24.7,15.2,33.4,33.57,45.69,45.69,100,,72,5,Y,23,22.00,2.4
Karl-Anthony Towns,C,MIN,vs HOU,1,110.25,9000,10.7,58.6,43.7,2.3,1.30,46.78,12.02,13.66,11.78,25.7,15.1,33.7,35.29,31.23,31.23,100,,69,3.5,Y,33,50.75,5.6
Blake Griffin,PF/C,DET,vs OKC,11,108.00,8800,16.7,66.8,46.6,5.1,1.30,46.78,11.22,14.29,10.97,28.4,18.3,35.9,35.21,38.17,38.17,100,,69,4.3,Y,30,39.25,4.5
Clint Capela,C,HOU,@ MIN,12,112.25,8600,22.5,59,40.6,1.6,1.18,42.70,9.17,10.44,8.83,19.1,11.9,34.3,34.68,38.11,38.11,100,,74,4.4,Y,38,43.50,5.1
Paul George,SF/PF,OKC,@ DET,3,110.00,8500,24.7,55.8,46.2,4.3,1.32,47.64,9.53,8.87,9.34,28.8,19.5,34.9,35.28,38.03,38.03,100,,81,4.5,Y,31,42.00,4.9
Jrue Holiday,PG/SG,NOP,vs LAC,13,119.00,8300,30.7,56.2,42.8,8.8,1.18,42.60,7.46,7.28,7.52,24.9,16.5,36.2,36.29,41.59,41.59,100,,83,5,Y,42,71.00,8.6
Kyle Lowry,PG,TOR,vs DEN,11,112.75,8300,20.1,58.1,40.3,10.3,1.18,42.55,12.37,10.85,11.81,19.3,11.7,34.1,34.36,36.39,36.39,100,,73,4.4,Y,34,32.25,3.9
