Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,@ DAL,21,115.75,11300,36.7,93.6,61.9,7.4,1.66,59.80,13.59,16.25,13.68,40.0,24.5,37.2,36.25,61.10,61.10,100,,74,5.4,Y,34,33.25,2.9
Giannis Antetokounmpo,SF/PF,MIL,@ SAS,22,115.25,11100,44,86.2,57.2,5.9,1.74,62.64,11.73,12.04,11.16,31.8,17.2,32.9,34.25,62.09,62.09,100,,79,5.6,Y,35,56.25,5.1
Karl-Anthony Towns,C,MIN,vs NYK,6,115.25,10300,0,31.5,50.0,3.2,1.52,54.70,14.14,15.76,0,28.2,16.8,32.9,0.00,0.00,0.00,100,,68,0,,,,
Joel Embiid,C,PHI,vs IND,29,111.75,9900,27.7,68.1,54.2,3.4,1.61,58.11,11.16,11.52,8.6,32.9,18.4,33.6,27.75,45.02,45.02,100,,79,4.5,Y,28,52.50,5.3
Nikola Vucevic,C,ORL,@ MEM,9,104.25,9300,30.4,70.4,46.2,3.9,1.49,53.76,11.06,11.43,9.83,27.5,16.4,31.0,32.00,47.57,47.57,100,,75,5.1,Y,35,48.00,5.2
Kevin Durant,SF/PF,GSW,vs PHX,21,125.50,9200,33.6,74.9,48.2,5.6,1.36,49.12,10.32,11.79,10.03,29.7,18.8,35.4,35.00,51.33,51.33,100,,76,5.6,Y,30,35.00,3.8
Stephen Curry,PG/SG,GSW,vs PHX,30,125.50,9100,31.9,72.4,46.7,5.2,1.36,49.08,11.86,11.57,11.45,30.2,19.8,34.3,34.75,49.22,49.22,100,,75,5.4,Y,35,47.25,5.2
Ben Simmons,PG/SF,PHI,vs IND,7,111.75,9000,27.9,68.3,43.9,7.9,1.29,46.59,11.07,11.53,10.69,22.3,12.1,33.9,34.75,45.22,45.22,100,,74,5,Y,35,30.50,3.4
Luka Doncic,PG/SF,DAL,vs HOU,24,106.75,8800,24.1,61.6,41.5,5.6,1.29,46.46,9.71,10.73,8.77,29.8,16.1,32.2,32.50,40.18,40.18,100,,74,4.6,Y,37,59.75,6.8
Kawhi Leonard,SF/PF,TOR,@ MIA,1,106.50,8700,0,20.3,45.6,3.2,1.34,48.17,7.81,10.16,0,30.1,18.9,34.1,0.00,0.00,0.00,100,,78,0,,,,
